Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,123795,-,-,-,37.89,-122.3,-8,27,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.0.6
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Cloud Type,Dew Point,Solar Zenith Angle,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure,
2008,3,14,13,30,311,390,596,2,6,43.32,0.112,4.6000000000000005,70.09,12,1020,N/A
2008,3,14,14,0,328,210,473,4,6,46.410000000000004,0.112,4.7,69.29,12,1020,N/A
2008,3,14,14,30,284,68,328,4,6,50.26,0.112,4.7,74,12,1020,N/A
2008,3,14,15,0,174,2,176,4,6,54.71,0.112,4.800000000000001,73.01,12,1020,N/A
2008,3,14,15,30,98,798,502,0,6,59.61,0.112,4.7,78.02,11,1010,N/A
2008,3,14,16,0,169,282,289,2,6,64.85,0.112,4.7,77.54,11,1010,N/A
2008,3,14,16,30,102,451,254,2,6,70.34,0.112,4.4,82.9,10,1010,N/A
2008,3,14,17,0,73,511,197,1,6,76.01,0.112,4.1000000000000005,83.8,10,1010,N/A
2008,3,14,17,30,50,81,62,4,6,81.81,0.112,3.7,89.66,9,1010,N/A
2008,3,14,18,0,13,0,13,4,6,87.68,0.112,3.4000000000000004,91.06,9,1010,N/A
2008,3,14,18,30,0,0,0,4,6,93.59,0.112,3.2,91.07000000000001,8,1020,N/A
2008,3,14,19,0,0,0,0,1,6,99.5,0.112,3.1,90.69,8,1020,N/A
2008,3,14,19,30,0,0,0,4,6,105.36,0.112,3,97.08,8,1020,N/A
2008,3,14,20,0,0,0,0,1,6,111.15,0.112,2.9000000000000004,96.24000000000001,8,1020,N/A
2008,3,14,20,30,0,0,0,0,6,116.79,0.112,2.9000000000000004,96.23,8,1020,N/A
2008,3,14,21,0,0,0,0,1,6,122.23,0.112,2.9000000000000004,95.42,8,1020,N/A
2008,3,14,21,30,0,0,0,4,6,127.39,0.112,2.9000000000000004,95.39,8,1010,N/A
2008,3,14,22,0,0,0,0,4,6,132.14000000000001,0.112,2.9000000000000004,94.32000000000001,8,1010,N/A
2008,3,14,22,30,0,0,0,0,6,136.36,0.112,2.8000000000000003,94.29,8,1010,N/A
2008,3,14,23,0,0,0,0,1,5,139.85,0.112,2.8000000000000003,93.33,8,1010,N/A
2008,3,14,23,30,0,0,0,8,5,142.41,0.112,2.7,93.31,8,1010,N/A
2008,3,15,0,0,0,0,0,8,5,143.81,0.112,2.6,92.79,8,1010,N/A
2008,3,15,0,30,0,0,0,8,5,143.94,0.112,2.6,92.77,8,1010,N/A
2008,3,15,1,0,0,0,0,8,5,142.77,0.112,2.6,91.93,8,1010,N/A
2008,3,15,1,30,0,0,0,8,5,140.42000000000002,0.112,2.5,91.91,7,1010,N/A
2008,3,15,2,0,0,0,0,7,5,137.09,0.112,2.5,91.17,7,1010,N/A
2008,3,15,2,30,0,0,0,7,5,132.99,0.112,2.5,97.62,7,1010,N/A
2008,3,15,3,0,0,0,0,7,5,128.32,0.112,2.5,96.95,7,1010,N/A
2008,3,15,3,30,0,0,0,7,5,123.23,0.112,2.5,96.94,7,1010,N/A
2008,3,15,4,0,0,0,0,7,5,117.83,0.112,2.5,96.17,7,1010,N/A
2008,3,15,4,30,0,0,0,7,5,112.21000000000001,0.112,2.5,96.16,7,1010,N/A
2008,3,15,5,0,0,0,0,4,5,106.45,0.112,2.5,95.44,7,1010,N/A
2008,3,15,5,30,0,0,0,7,5,100.59,0.112,2.4000000000000004,95.44,7,1010,N/A
2008,3,15,6,0,0,0,0,7,5,94.67,0.112,2.4000000000000004,95.68,7,1010,N/A
2008,3,15,6,30,0,0,0,8,5,88.75,0.112,2.6,95.69,7,1010,N/A
2008,3,15,7,0,6,0,6,7,5,82.86,0.112,2.9000000000000004,90.25,8,1010,N/A
2008,3,15,7,30,14,0,14,4,5,77.03,0.112,3,90.26,8,1010,N/A
2008,3,15,8,0,23,0,23,4,5,71.31,0.112,3.2,82.48,8,1010,N/A
2008,3,15,8,30,78,702,366,8,5,65.76,0.112,3.2,82.47,8,1010,N/A
2008,3,15,9,0,137,579,423,7,4,60.44,0.112,3.3000000000000003,81.28,9,1010,N/A
2008,3,15,9,30,190,507,478,7,4,55.44,0.112,3.3000000000000003,81.27,9,1010,N/A
2008,3,15,10,0,100,874,652,1,4,50.86,0.112,3.3000000000000003,75.33,10,1010,N/A
2008,3,15,10,30,170,706,653,7,4,46.84,0.112,3.3000000000000003,75.31,10,1010,N/A
2008,3,15,11,0,103,918,769,0,4,43.550000000000004,0.112,3.3000000000000003,69.58,11,1010,N/A
2008,3,15,11,30,105,928,804,2,4,41.160000000000004,0.112,3.2,69.56,11,1010,N/A
2008,3,15,12,0,103,939,824,0,4,39.85,0.112,3.2,64.25,12,1010,N/A
2008,3,15,12,30,103,940,826,1,4,39.72,0.112,3.3000000000000003,64.23,12,1010,N/A
2008,3,15,13,0,166,783,759,7,4,40.79,0.112,3.4000000000000004,63.35,12,1010,N/A
2008,3,15,13,30,287,459,623,7,4,42.97,0.112,3.5,63.34,12,1010,N/A
2008,3,15,14,0,100,0,100,6,4,46.09,0.112,3.6,63.190000000000005,12,1010,N/A
2008,3,15,14,30,120,0,120,6,4,49.980000000000004,0.112,3.7,63.18,12,1010,N/A
2008,3,15,15,0,40,0,40,6,4,54.45,0.112,3.8000000000000003,64.14,12,1010,N/A
2008,3,15,15,30,224,106,279,6,4,59.370000000000005,0.112,3.7,64.13,11,1010,N/A
2008,3,15,16,0,178,215,271,7,5,64.63,0.112,3.6,67.57000000000001,11,1010,N/A
2008,3,15,16,30,130,257,217,7,5,70.13,0.112,3.4000000000000004,72.22,10,1010,N/A
2008,3,15,17,0,91,201,140,7,6,75.81,0.112,3.3000000000000003,84.3,10,1010,N/A
2008,3,15,17,30,48,247,84,7,6,81.62,0.112,3.3000000000000003,90.21000000000001,9,1010,N/A
2008,3,15,18,0,19,0,19,4,6,87.49,0.112,3.3000000000000003,90.25,8,1010,N/A
2008,3,15,18,30,0,0,0,4,6,93.4,0.112,3.3000000000000003,96.63,8,1010,N/A
2008,3,15,19,0,0,0,0,0,6,99.31,0.112,3.4000000000000004,97.09,8,1010,N/A
2008,3,15,19,30,0,0,0,1,6,105.17,0.112,3.4000000000000004,97.10000000000001,8,1010,N/A
2008,3,15,20,0,0,0,0,1,6,110.94,0.112,3.5,96.82000000000001,8,1010,N/A
2008,3,15,20,30,0,0,0,0,6,116.58,0.112,3.6,96.82000000000001,7,1010,N/A
2008,3,15,21,0,0,0,0,0,6,122,0.112,3.8000000000000003,93.44,7,1010,N/A
2008,3,15,21,30,0,0,0,0,6,127.14,0.112,3.7,93.44,7,1010,N/A
2008,3,15,22,0,0,0,0,0,5,131.87,0.112,3.7,90.05,7,1010,N/A
2008,3,15,22,30,0,0,0,1,5,136.06,0.112,3.6,96.45,7,1010,N/A
2008,3,15,23,0,0,0,0,1,4,139.52,0.112,3.6,93.2,7,1010,N/A
2008,3,15,23,30,0,0,0,0,4,142.04,0.112,3.6,93.2,7,1010,N/A
2008,3,16,0,0,0,0,0,0,4,143.43,0.112,3.6,90.71000000000001,7,1010,N/A
2008,3,16,0,30,0,0,0,0,4,143.54,0.112,3.6,90.7,6,1010,N/A
2008,3,16,1,0,0,0,0,0,4,142.37,0.112,3.6,89.65,6,1010,N/A
2008,3,16,1,30,0,0,0,0,4,140.02,0.112,3.6,96.07000000000001,6,1010,N/A
2008,3,16,2,0,0,0,0,0,4,136.71,0.112,3.6,94.95,6,1010,N/A
2008,3,16,2,30,0,0,0,0,4,132.63,0.112,3.6,94.95,6,1010,N/A
2008,3,16,3,0,0,0,0,0,4,127.97,0.112,3.6,93.43,6,1010,N/A
2008,3,16,3,30,0,0,0,0,4,122.89,0.112,3.6,93.44,6,1010,N/A
2008,3,16,4,0,0,0,0,0,3,117.51,0.112,3.6,91.78,6,1010,N/A
2008,3,16,4,30,0,0,0,1,3,111.9,0.112,3.5,91.8,5,1010,N/A
2008,3,16,5,0,0,0,0,1,3,106.14,0.112,3.4000000000000004,89.95,5,1010,N/A
2008,3,16,5,30,0,0,0,0,3,100.29,0.112,3.4000000000000004,89.96000000000001,5,1010,N/A
2008,3,16,6,0,0,0,0,1,3,94.38,0.112,3.4000000000000004,89.22,5,1010,N/A
2008,3,16,6,30,12,95,15,1,3,88.45,0.112,3.5,83.28,6,1010,N/A
2008,3,16,7,0,39,422,93,0,3,82.55,0.112,3.7,79.18,8,1010,N/A
2008,3,16,7,30,56,603,195,0,3,76.72,0.112,3.9000000000000004,73.99,8,1010,N/A
2008,3,16,8,0,69,713,301,0,3,71,0.112,4.2,67.81,9,1010,N/A
2008,3,16,8,30,78,789,406,0,3,65.44,0.112,4.3,63.43,10,1010,N/A
2008,3,16,9,0,89,833,504,0,3,60.11,0.112,4.4,58.35,11,1010,N/A
2008,3,16,9,30,95,873,594,0,3,55.09,0.112,4.2,58.35,12,1010,N/A
2008,3,16,10,0,103,892,671,0,2,50.5,0.112,4.1000000000000005,52.84,13,1010,N/A
2008,3,16,10,30,107,914,737,0,2,46.46,0.112,4,52.84,13,1010,N/A
2008,3,16,11,0,111,926,787,0,2,43.15,0.112,3.9000000000000004,48.76,14,1010,N/A
2008,3,16,11,30,113,936,822,0,2,40.76,0.112,3.8000000000000003,48.75,14,1010,N/A
2008,3,16,12,0,109,950,843,0,2,39.45,0.112,3.8000000000000003,45.96,14,1010,N/A
2008,3,16,12,30,109,950,844,0,2,39.33,0.112,3.8000000000000003,45.95,14,1010,N/A
2008,3,16,13,0,104,954,831,1,2,40.42,0.112,3.8000000000000003,46.81,15,1010,N/A
2008,3,16,13,30,103,944,798,1,2,42.63,0.112,3.7,46.81,15,1010,N/A
2008,3,16,14,0,102,925,748,0,3,45.78,0.112,3.7,47.800000000000004,15,1010,N/A
2008,3,16,14,30,99,904,684,0,3,49.69,0.112,3.6,47.81,15,1010,N/A
2008,3,16,15,0,95,874,607,0,3,54.19,0.112,3.5,49.06,15,1010,N/A
2008,3,16,15,30,89,836,519,0,3,59.13,0.112,3.2,52.36,14,1010,N/A
2008,3,16,16,0,82,786,421,0,4,64.41,0.112,3,55.4,14,1010,N/A
2008,3,16,16,30,73,713,318,0,4,69.93,0.112,2.7,59.160000000000004,13,1020,N/A
2008,3,16,17,0,61,607,211,0,5,75.62,0.112,2.4000000000000004,70.64,12,1020,N/A
2008,3,16,17,30,44,442,110,0,5,81.42,0.112,2.4000000000000004,75.52,11,1020,N/A
2008,3,16,18,0,18,169,26,0,5,87.3,0.112,2.5,81.41,10,1020,N/A
2008,3,16,18,30,0,0,0,0,5,93.22,0.112,2.5,81.42,9,1020,N/A
2008,3,16,19,0,0,0,0,0,6,99.12,0.112,2.6,81.9,9,1020,N/A
2008,3,16,19,30,0,0,0,0,6,104.98,0.112,2.6,87.64,9,1020,N/A
2008,3,16,20,0,0,0,0,0,5,110.74000000000001,0.112,2.6,86.61,9,1020,N/A
2008,3,16,20,30,0,0,0,0,5,116.36,0.112,2.5,92.72,8,1020,N/A
2008,3,16,21,0,0,0,0,0,5,121.77,0.112,2.5,91.48,8,1020,N/A
2008,3,16,21,30,0,0,0,0,5,126.89,0.112,2.4000000000000004,91.47,8,1020,N/A
2008,3,16,22,0,0,0,0,0,5,131.6,0.112,2.3000000000000003,90.25,8,1020,N/A
2008,3,16,22,30,0,0,0,0,5,135.76,0.112,2.2,90.24,7,1020,N/A
2008,3,16,23,0,0,0,0,0,5,139.19,0.112,2.2,88.67,7,1020,N/A
2008,3,16,23,30,0,0,0,0,5,141.68,0.112,2.2,94.98,7,1020,N/A
2008,3,17,0,0,0,0,0,0,5,143.04,0.112,2.3000000000000003,93.51,7,1020,N/A
2008,3,17,0,30,0,0,0,0,5,143.14000000000001,0.112,2.3000000000000003,93.52,6,1020,N/A
2008,3,17,1,0,0,0,0,0,4,141.96,0.112,2.4000000000000004,92.15,6,1020,N/A
2008,3,17,1,30,0,0,0,0,4,139.63,0.112,2.4000000000000004,98.75,6,1020,N/A
2008,3,17,2,0,0,0,0,0,4,136.33,0.112,2.4000000000000004,97.15,6,1020,N/A
2008,3,17,2,30,0,0,0,0,4,132.27,0.112,2.4000000000000004,97.16,6,1020,N/A
2008,3,17,3,0,0,0,0,0,4,127.63000000000001,0.112,2.4000000000000004,95.21000000000001,6,1020,N/A
2008,3,17,3,30,0,0,0,0,4,122.56,0.112,2.3000000000000003,95.22,5,1020,N/A
2008,3,17,4,0,0,0,0,0,3,117.19,0.112,2.2,92.78,5,1020,N/A
2008,3,17,4,30,0,0,0,0,3,111.59,0.112,2.1,99.51,5,1020,N/A
2008,3,17,5,0,0,0,0,0,3,105.84,0.112,2.1,96.93,5,1020,N/A
2008,3,17,5,30,0,0,0,0,3,99.98,0.112,1.9000000000000001,96.95,5,1020,N/A
2008,3,17,6,0,0,0,0,0,3,94.08,0.112,1.8,90.03,6,1020,N/A
2008,3,17,6,30,14,177,19,1,3,88.15,0.112,1.6,84.02,7,1020,N/A
2008,3,17,7,0,35,485,100,0,4,82.25,0.112,1.5,79.09,9,1020,N/A
2008,3,17,7,30,49,646,201,0,4,76.41,0.112,1.6,73.94,10,1020,N/A
2008,3,17,8,0,60,739,304,0,4,70.69,0.112,1.8,67.33,11,1020,N/A
2008,3,17,8,30,67,805,406,0,4,65.12,0.112,1.8,62.99,12,1020,N/A
2008,3,17,9,0,75,847,501,0,4,59.77,0.112,1.9000000000000001,61.49,13,1020,N/A
2008,3,17,9,30,80,881,589,0,4,54.74,0.112,2,57.59,14,1020,N/A
2008,3,17,10,0,91,889,661,0,5,50.13,0.112,2.1,55.4,15,1020,N/A
2008,3,17,10,30,94,908,724,0,5,46.08,0.112,2.1,55.39,15,1020,N/A
2008,3,17,11,0,98,918,772,0,5,42.76,0.112,2.1,53.96,16,1020,N/A
2008,3,17,11,30,100,926,806,0,5,40.36,0.112,2.1,53.94,16,1020,N/A
2008,3,17,12,0,102,927,823,0,6,39.050000000000004,0.112,2.1,53.03,17,1020,N/A
2008,3,17,12,30,102,927,823,0,6,38.94,0.112,2.1,53.02,17,1020,N/A
2008,3,17,13,0,100,926,809,0,7,40.06,0.112,2.1,52.49,17,1020,N/A
2008,3,17,13,30,98,917,777,0,7,42.29,0.112,2.1,52.480000000000004,17,1020,N/A
2008,3,17,14,0,97,902,730,1,8,45.46,0.112,2.2,55.43,18,1020,N/A
2008,3,17,14,30,94,883,669,0,8,49.4,0.112,2.2,55.42,17,1020,N/A
2008,3,17,15,0,90,855,594,0,8,53.93,0.112,2.2,58.38,17,1020,N/A
2008,3,17,15,30,85,819,509,0,8,58.89,0.112,2.2,62.2,16,1020,N/A
2008,3,17,16,0,80,765,413,0,9,64.19,0.112,2.3000000000000003,66.49,16,1020,N/A
2008,3,17,16,30,71,696,313,0,9,69.72,0.112,2.3000000000000003,75.59,15,1020,N/A
2008,3,17,17,0,62,580,208,0,10,75.42,0.112,2.4000000000000004,86.34,14,1020,N/A
2008,3,17,17,30,45,419,109,0,10,81.23,0.112,2.5,92.19,12,1020,N/A
2008,3,17,18,0,20,134,27,0,9,87.12,0.112,2.7,92.65,11,1020,N/A
2008,3,17,18,30,0,0,0,0,9,93.03,0.112,2.6,99.04,10,1020,N/A
2008,3,17,19,0,0,0,0,0,9,98.93,0.112,2.6,98.25,10,1020,N/A
2008,3,17,19,30,0,0,0,0,9,104.78,0.112,2.5,100,10,1020,N/A
2008,3,17,20,0,0,0,0,0,9,110.54,0.112,2.4000000000000004,100,10,1020,N/A
2008,3,17,20,30,0,0,0,0,9,116.15,0.112,2.3000000000000003,100,10,1020,N/A
2008,3,17,21,0,0,0,0,0,9,121.54,0.112,2.2,100,10,1020,N/A
2008,3,17,21,30,0,0,0,0,9,126.64,0.112,2.1,100,9,1020,N/A
2008,3,17,22,0,0,0,0,0,9,131.32,0.112,2.1,100,9,1020,N/A
2008,3,17,22,30,0,0,0,0,8,135.45,0.112,2.1,100,9,1020,N/A
2008,3,17,23,0,0,0,0,0,8,138.85,0.112,2.1,100,9,1020,N/A
2008,3,17,23,30,0,0,0,0,8,141.32,0.112,2.1,100,9,1020,N/A
2008,3,18,0,0,0,0,0,0,8,142.65,0.112,2.2,100,9,1020,N/A
2008,3,18,0,30,0,0,0,0,8,142.74,0.112,2.1,100,8,1020,N/A
2008,3,18,1,0,0,0,0,0,8,141.56,0.112,2.1,100,8,1020,N/A
2008,3,18,1,30,0,0,0,0,8,139.24,0.112,2.1,100,8,1020,N/A
2008,3,18,2,0,0,0,0,0,8,135.95,0.112,2.1,100,8,1020,N/A
2008,3,18,2,30,0,0,0,0,7,131.9,0.112,2,100,8,1020,N/A
2008,3,18,3,0,0,0,0,0,7,127.28,0.112,1.9000000000000001,100,8,1020,N/A
2008,3,18,3,30,0,0,0,0,7,122.23,0.112,1.8,100,8,1020,N/A
2008,3,18,4,0,0,0,0,0,7,116.86,0.112,1.8,100,8,1020,N/A
2008,3,18,4,30,0,0,0,0,7,111.28,0.112,1.7000000000000002,100,8,1020,N/A
2008,3,18,5,0,0,0,0,0,7,105.53,0.112,1.7000000000000002,100,8,1020,N/A
2008,3,18,5,30,0,0,0,0,7,99.68,0.112,1.6,100,8,1020,N/A
2008,3,18,6,0,0,0,0,3,8,93.78,0.112,1.6,100,8,1020,N/A
2008,3,18,6,30,21,0,21,3,8,87.85000000000001,0.112,1.5,94.86,9,1020,N/A
2008,3,18,7,0,41,421,100,0,8,81.95,0.112,1.4000000000000001,91.93,10,1020,N/A
2008,3,18,7,30,57,587,198,0,8,76.11,0.112,1.2000000000000002,91.94,11,1020,N/A
2008,3,18,8,0,70,690,301,1,9,70.37,0.112,1.2000000000000002,88,12,1020,N/A
2008,3,18,8,30,160,335,303,3,9,64.79,0.112,1.1,82.39,13,1020,N/A
2008,3,18,9,0,194,379,386,3,9,59.44,0.112,1.1,79.24,14,1020,N/A
2008,3,18,9,30,91,852,587,1,9,54.39,0.112,1,74.25,15,1020,N/A
2008,3,18,10,0,264,390,516,3,9,49.77,0.112,0.9,64.91,16,1020,N/A
2008,3,18,10,30,238,534,611,3,9,45.7,0.112,0.9,64.9,16,1020,N/A
2008,3,18,11,0,254,547,658,3,9,42.37,0.112,1,61.79,17,1020,N/A
2008,3,18,11,30,135,864,797,1,9,39.96,0.112,1.2000000000000002,61.77,17,1020,N/A
2008,3,18,12,0,140,862,813,0,10,38.65,0.112,1.4000000000000001,63.65,18,1020,N/A
2008,3,18,12,30,140,863,815,1,10,38.550000000000004,0.112,1.5,63.63,18,1020,N/A
2008,3,18,13,0,276,531,684,8,10,39.69,0.112,1.7000000000000002,64.91,18,1020,N/A
2008,3,18,13,30,260,537,659,8,10,41.94,0.112,1.8,64.89,17,1020,N/A
2008,3,18,14,0,241,534,618,8,10,45.15,0.112,2,65.14,17,1020,N/A
2008,3,18,14,30,257,438,544,7,10,49.120000000000005,0.112,2.1,69.39,16,1020,N/A
2008,3,18,15,0,251,323,442,7,10,53.67,0.112,2.3000000000000003,70.21000000000001,16,1020,N/A
2008,3,18,15,30,198,385,399,7,10,58.660000000000004,0.112,2.3000000000000003,74.84,15,1020,N/A
2008,3,18,16,0,150,427,337,7,10,63.97,0.112,2.4000000000000004,82.05,15,1020,N/A
2008,3,18,16,30,120,367,248,7,10,69.51,0.112,2.5,87.54,14,1020,N/A
2008,3,18,17,0,80,0,80,4,11,75.22,0.112,2.6,93.98,13,1020,N/A
2008,3,18,17,30,44,381,104,7,11,81.04,0.112,2.7,100,12,1020,N/A
2008,3,18,18,0,21,111,27,4,10,86.93,0.112,2.8000000000000003,97.5,12,1020,N/A
2008,3,18,18,30,0,0,0,7,9,92.85000000000001,0.112,2.7,100,11,1020,N/A
2008,3,18,19,0,0,0,0,1,9,98.75,0.112,2.6,100,11,1020,N/A
2008,3,18,19,30,0,0,0,0,9,104.59,0.112,2.5,100,10,1020,N/A
2008,3,18,20,0,0,0,0,0,9,110.34,0.112,2.4000000000000004,100,10,1020,N/A
2008,3,18,20,30,0,0,0,0,9,115.93,0.112,2.4000000000000004,100,10,1020,N/A
2008,3,18,21,0,0,0,0,0,9,121.31,0.112,2.4000000000000004,100,10,1020,N/A
2008,3,18,21,30,0,0,0,0,8,126.39,0.112,2.3000000000000003,100,9,1020,N/A
2008,3,18,22,0,0,0,0,0,8,131.05,0.112,2.3000000000000003,100,9,1020,N/A
2008,3,18,22,30,0,0,0,0,8,135.15,0.112,2.2,100,9,1020,N/A
2008,3,18,23,0,0,0,0,0,8,138.52,0.112,2.2,100,9,1020,N/A
2008,3,18,23,30,0,0,0,0,8,140.95000000000002,0.112,2.1,100,8,1020,N/A
2008,3,19,0,0,0,0,0,1,8,142.27,0.112,2.1,100,8,1020,N/A
2008,3,19,0,30,0,0,0,1,8,142.34,0.112,2.1,100,8,1020,N/A
2008,3,19,1,0,0,0,0,1,8,141.16,0.112,2.1,100,8,1020,N/A
2008,3,19,1,30,0,0,0,1,8,138.84,0.112,2.2,100,8,1020,N/A
2008,3,19,2,0,0,0,0,3,8,135.57,0.112,2.3000000000000003,100,8,1020,N/A
2008,3,19,2,30,0,0,0,3,8,131.54,0.112,2.3000000000000003,100,8,1020,N/A
2008,3,19,3,0,0,0,0,3,8,126.93,0.112,2.3000000000000003,100,9,1020,N/A
2008,3,19,3,30,0,0,0,3,8,121.89,0.112,2.3000000000000003,100,9,1020,N/A
2008,3,19,4,0,0,0,0,3,8,116.54,0.112,2.4000000000000004,100,9,1020,N/A
2008,3,19,4,30,0,0,0,3,8,110.96000000000001,0.112,2.5,100,9,1020,N/A
2008,3,19,5,0,0,0,0,3,8,105.22,0.112,2.7,100,9,1020,N/A
2008,3,19,5,30,0,0,0,3,8,99.38,0.112,2.7,100,9,1020,N/A
2008,3,19,6,0,0,0,0,3,8,93.48,0.112,2.7,100,9,1020,N/A
2008,3,19,6,30,1,0,1,3,8,87.55,0.112,2.9000000000000004,100,9,1020,N/A
2008,3,19,7,0,8,0,8,3,8,81.65,0.112,3.1,99.38,10,1020,N/A
2008,3,19,7,30,59,0,59,3,8,75.8,0.112,3.2,92.94,10,1020,N/A
2008,3,19,8,0,116,1,117,3,9,70.06,0.112,3.3000000000000003,87.92,11,1020,N/A
2008,3,19,8,30,128,0,128,3,9,64.47,0.112,3.2,87.92,12,1020,N/A
2008,3,19,9,0,224,208,331,2,9,59.1,0.112,3.1,83.81,13,1020,N/A
2008,3,19,9,30,268,184,376,2,9,54.050000000000004,0.112,3.1,83.81,13,1020,N/A
2008,3,19,10,0,306,178,422,2,9,49.4,0.112,3.2,79.77,14,1020,N/A
2008,3,19,10,30,325,273,518,2,9,45.32,0.112,3.2,79.77,14,1020,N/A
2008,3,19,11,0,363,158,480,2,9,41.97,0.112,3.3000000000000003,75.53,15,1020,N/A
2008,3,19,11,30,379,194,529,2,9,39.550000000000004,0.112,3.3000000000000003,75.51,15,1020,N/A
2008,3,19,12,0,380,254,580,2,10,38.25,0.112,3.3000000000000003,77.04,15,1020,N/A
2008,3,19,12,30,137,863,815,1,10,38.17,0.112,3.4000000000000004,77.02,15,1020,N/A
2008,3,19,13,0,278,530,689,7,10,39.32,0.112,3.6,78.10000000000001,15,1020,N/A
2008,3,19,13,30,342,318,580,7,10,41.6,0.112,3.6,83.32000000000001,14,1020,N/A
2008,3,19,14,0,317,326,549,2,10,44.84,0.112,3.7,83.59,14,1020,N/A
2008,3,19,14,30,279,361,517,8,10,48.84,0.112,3.7,83.57000000000001,13,1020,N/A
2008,3,19,15,0,272,201,392,4,10,53.410000000000004,0.112,3.7,83.05,13,1020,N/A
2008,3,19,15,30,233,172,323,4,10,58.42,0.112,3.7,88.67,12,1020,N/A
2008,3,19,16,0,175,41,194,4,9,63.75,0.112,3.7,86.32000000000001,12,1020,N/A
2008,3,19,16,30,46,0,46,4,9,69.31,0.112,3.6,92.2,11,1020,N/A
2008,3,19,17,0,53,0,53,3,9,75.03,0.112,3.5,88.75,11,1020,N/A
2008,3,19,17,30,57,61,66,7,9,80.86,0.112,3.2,94.86,10,1020,N/A
2008,3,19,18,0,17,0,17,7,8,86.75,0.112,2.9000000000000004,98.79,10,1020,N/A
2008,3,19,18,30,0,0,0,7,8,92.66,0.112,2.8000000000000003,98.81,9,1020,N/A
2008,3,19,19,0,0,0,0,7,8,98.56,0.112,2.7,96.84,9,1020,N/A
2008,3,19,19,30,0,0,0,7,8,104.4,0.112,2.5,100,9,1020,N/A
2008,3,19,20,0,0,0,0,1,8,110.14,0.112,2.4000000000000004,100,9,1020,N/A
2008,3,19,20,30,0,0,0,0,7,115.72,0.112,2.4000000000000004,100,8,1020,N/A
2008,3,19,21,0,0,0,0,0,7,121.08,0.112,2.4000000000000004,100,8,1020,N/A
2008,3,19,21,30,0,0,0,0,7,126.13000000000001,0.112,2.5,100,8,1020,N/A
2008,3,19,22,0,0,0,0,0,7,130.77,0.112,2.6,100,8,1020,N/A
2008,3,19,22,30,0,0,0,0,7,134.84,0.112,2.7,100,7,1020,N/A
2008,3,19,23,0,0,0,0,0,7,138.18,0.112,2.8000000000000003,100,7,1020,N/A
2008,3,19,23,30,0,0,0,0,7,140.59,0.112,2.9000000000000004,100,7,1020,N/A
2008,3,20,0,0,0,0,0,0,7,141.88,0.112,3,100,7,1020,N/A
2008,3,20,0,30,0,0,0,0,6,141.94,0.112,2.9000000000000004,100,7,1020,N/A
2008,3,20,1,0,0,0,0,0,6,140.76,0.112,2.8000000000000003,100,7,1020,N/A
2008,3,20,1,30,0,0,0,0,6,138.45000000000002,0.112,2.7,100,6,1020,N/A
2008,3,20,2,0,0,0,0,0,6,135.19,0.112,2.6,100,6,1020,N/A
2008,3,20,2,30,0,0,0,0,6,131.17000000000002,0.112,2.6,100,6,1020,N/A
2008,3,20,3,0,0,0,0,0,6,126.58,0.112,2.6,100,6,1020,N/A
2008,3,20,3,30,0,0,0,0,4,121.56,0.112,2.5,100,6,1020,N/A
2008,3,20,4,0,0,0,0,0,4,116.22,0.112,2.5,100,6,1020,N/A
2008,3,20,4,30,0,0,0,1,4,110.65,0.112,2.4000000000000004,100,6,1020,N/A
2008,3,20,5,0,0,0,0,1,6,104.91,0.112,2.4000000000000004,100,6,1020,N/A
2008,3,20,5,30,0,0,0,1,6,99.08,0.112,2.3000000000000003,100,6,1020,N/A
2008,3,20,6,0,0,0,0,1,6,93.17,0.112,2.2,100,6,1020,N/A
2008,3,20,6,30,20,89,24,1,6,87.25,0.112,2.4000000000000004,100,7,1020,N/A
2008,3,20,7,0,54,345,106,0,6,81.34,0.112,2.6,95.91,8,1020,N/A
2008,3,20,7,30,76,517,206,0,6,75.49,0.112,2.8000000000000003,89.62,9,1020,N/A
2008,3,20,8,0,90,644,313,0,5,69.74,0.112,3,80.33,10,1020,N/A
